"apache/commons-crypto","782ca06a1f9a292756fbad9eb9841e685cd34af1","1469436848","1.12","1.8","1.8","org.apache.commons.crypto.jna.CryptoJnaBenchmark","RandomTestOpensslJNA","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","20","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","abe3b07e421666b778479ba683e3de1bea15731d2f6dcfa05daa98af9aab93d7"
"apache/commons-crypto","782ca06a1f9a292756fbad9eb9841e685cd34af1","1469436848","1.12","1.8","1.8","org.apache.commons.crypto.jna.CryptoJnaBenchmark","RandomCreateOpensslJNA","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","20","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","83dc3952ee9039b5be2aa19bf1467923525de5cdec32c8a56796193f67f8b2bc"
"apache/commons-crypto","782ca06a1f9a292756fbad9eb9841e685cd34af1","1469436848","1.12","1.8","1.8","org.apache.commons.crypto.jna.CryptoJnaBenchmark","CipherCreateOpensslJna","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","20","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","3682cfeb91df05fa42f0ba50983c21cd6563b29ec84548d8e1dae50bb6b5e8be"
"apache/commons-crypto","782ca06a1f9a292756fbad9eb9841e685cd34af1","1469436848","1.12","1.8","1.8","org.apache.commons.crypto.jna.CryptoJnaBenchmark","CipherTestOpensslJna","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","20","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","45a4bd83414e6f7e54c29508eaa4fb4ef9851fec4199fc12a75e172f70ad7697"
"apache/commons-crypto","782ca06a1f9a292756fbad9eb9841e685cd34af1","1469436848","1.12","1.8","1.8","org.apache.commons.crypto.CryptoBenchmark","RandomCreateOS","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","20","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","7c6a04e5559e992baddbbb1eb88e1626e8b8aabe7e9fa4d01d5a311abf92a309"
"apache/commons-crypto","782ca06a1f9a292756fbad9eb9841e685cd34af1","1469436848","1.12","1.8","1.8","org.apache.commons.crypto.CryptoBenchmark","RandomCreateJava","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","20","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","dab86eaa6bc5e245c813cec4e43b8a74dfe0a9f8184c837fd291250943505a02"
"apache/commons-crypto","782ca06a1f9a292756fbad9eb9841e685cd34af1","1469436848","1.12","1.8","1.8","org.apache.commons.crypto.CryptoBenchmark","RandomCreateOpenssl","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","20","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","790b7e4ab076608d456d10229ac502d18fddaa92f38750d7161fbb744326aa0f"
"apache/commons-crypto","782ca06a1f9a292756fbad9eb9841e685cd34af1","1469436848","1.12","1.8","1.8","org.apache.commons.crypto.CryptoBenchmark","RandomTestOS","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","20","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","9820d38ef2aace72de5054b65b1bfe228f67237c194f5166e9cc4c41c616bb43"
"apache/commons-crypto","782ca06a1f9a292756fbad9eb9841e685cd34af1","1469436848","1.12","1.8","1.8","org.apache.commons.crypto.CryptoBenchmark","RandomTestJava","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","20","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","fc9f525fdf97d88b9238bfad7c266461dc17b928910dff30fa6050a8c61ba227"
"apache/commons-crypto","782ca06a1f9a292756fbad9eb9841e685cd34af1","1469436848","1.12","1.8","1.8","org.apache.commons.crypto.CryptoBenchmark","RandomTestOpenssl","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","20","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","ccc9c4d172aac7ef640ca88364de01c82d269e28f54e8d1da1c785e3c621fedf"
"apache/commons-crypto","782ca06a1f9a292756fbad9eb9841e685cd34af1","1469436848","1.12","1.8","1.8","org.apache.commons.crypto.CryptoBenchmark","CipherCreateJce","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","20","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","998c45f6b3e0ff7baec178363a9cd8dde54118a6d16dd03b8b26dbb339a3bae9"
"apache/commons-crypto","782ca06a1f9a292756fbad9eb9841e685cd34af1","1469436848","1.12","1.8","1.8","org.apache.commons.crypto.CryptoBenchmark","CipherTestJce","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","20","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","43cfc476c0d40ba472280d1ed6f2becc868cfa9130d9925abff591a5e3df3d3d"
"apache/commons-crypto","782ca06a1f9a292756fbad9eb9841e685cd34af1","1469436848","1.12","1.8","1.8","org.apache.commons.crypto.CryptoBenchmark","CipherCreateOpenssl","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","20","20","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","7b442ec960bc62211b3d334f738fc04eca1a9d4c410660ecf5c63aa51f253c1f"
