bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.IndyProxyBenchmark.proxy_voidMethod,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,30e9be9bd5fd1c75f440a0a72d7a51b160df1b939cece3d8abc40e72b189976f
bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.IndyProxyBenchmark.proxy_nonPrims,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,7f079bf80e6669aed2b23b2b29750a7724bc43d472730e3389d4a66a5538aaa8
bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.IndyProxyBenchmark.proxy_prims,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,f8cb8ded3a2b7fc6d603cfd2c5515064c442f230175bdf8b2148a320ef3ce186
bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.IndyProxyBenchmark.proxy_passThrough,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,f832ae8ae23992871233ed627ca1f517e49dac8a45e8a2f668c1216dfdb5cdb9
bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.IndyProxyBenchmark.proxy_passThrough_ctor_cached,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,b0b9ba0cd77ea9fcf21ea9e98054df7e03f0095e1623e5f581c3248074a8d557
bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.IndyProxyBenchmark.incdec_increment,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,true,5f2aea3c5d837d362e8cc47a062dd39cfe7605c69ed239fca0f8f739a896aa56
bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.IndyProxyBenchmark.incdec_decrement,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,true,d806c617974b8e58992a8e483ebbece0fe645f86af745618a0fd543fb9ce64ff
bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.IndyProxyBenchmark.incdec_noop,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,true,4a774734fce60bb16a9b4b31007601168a64d9584ec4f88911487b790d7f8da5
bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.ProxyBenchmark.proxy_voidMethod,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,30e9be9bd5fd1c75f440a0a72d7a51b160df1b939cece3d8abc40e72b189976f
bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.ProxyBenchmark.proxy_nonPrims,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,7f079bf80e6669aed2b23b2b29750a7724bc43d472730e3389d4a66a5538aaa8
bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.ProxyBenchmark.proxy_prims,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,a1e6415aa01bc782fa9b9ff5027bbbc2e7714ac3edcefb6336d4e28cbfd15140
bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.ProxyBenchmark.proxy_passThrough,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,fdda4a991b5a4e8078229fe9e0926aa0fab1c0eec05672fc9697df069ce05316
bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.ProxyBenchmark.proxy_passThrough_ctor,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,db357afd4d077b354e154c84dc76b15a812688d1dbd25bf5f0d3cdbf9e4ba4b9
bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.ProxyBenchmark.proxy_passThrough_ctor_cached,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,false,cdf6c7e520f516d1cbb0ff5c17da3ac1b901498d3d3663d066309a72af35a8d0
bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.ProxyBenchmark.incdec_increment,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,true,5f2aea3c5d837d362e8cc47a062dd39cfe7605c69ed239fca0f8f739a896aa56
bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.ProxyBenchmark.incdec_decrement,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,true,d806c617974b8e58992a8e483ebbece0fe645f86af745618a0fd543fb9ce64ff
bdonlan/invokedynamic-proxy,,1.6.1,1.8,1.8,net.fushizen.invokedynamic.proxy.ProxyBenchmark.incdec_noop,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,,0,0,true,4a774734fce60bb16a9b4b31007601168a64d9584ec4f88911487b790d7f8da5
