b-slim/druid,,1.19,10,10,io.druid.benchmark.RegexMatchBenchmark.compileUUIDsAsRegex,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,25,25,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numPatterns=io.druid.benchmark.RegexMatchBenchmark,numPatterns=100000,1,0,,false,80f5b0c12d709ec898be3cd48f90c10ee755f0d913065d55e6c0ad1e9fd99692
b-slim/druid,,1.19,10,10,io.druid.benchmark.RegexMatchBenchmark.compileUUIDsAsRegexAndMatchRandomUUID,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,25,25,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numPatterns=io.druid.benchmark.RegexMatchBenchmark,numPatterns=100000,1,0,,false,9010db3c2b8032153b4a4ad17c92fb49071c2cd4656e33e5f66588d8dc03499a
b-slim/druid,,1.19,10,10,io.druid.benchmark.RegexMatchBenchmark.compileGranularityPathRegex,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,25,25,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numPatterns=io.druid.benchmark.RegexMatchBenchmark,numPatterns=100000,1,0,,false,84485b74a6de014c36354dfef34cd15d6d5504535a2c56ad542fc06a2f0ae41d
b-slim/druid,,1.19,10,10,io.druid.benchmark.RegexMatchBenchmark.deserializeGranularityPathRegex,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,25,25,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numPatterns=io.druid.benchmark.RegexMatchBenchmark,numPatterns=100000,1,0,,false,52689f41bb0add4c57f5abaae7daa5504812ab5acb1f233bbd9bc1d7d905455c
b-slim/druid,,1.19,10,10,io.druid.benchmark.RegexMatchBenchmark.compileUUIDRegex,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,25,25,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numPatterns=io.druid.benchmark.RegexMatchBenchmark,numPatterns=100000,1,0,,false,2c76033a2f9e9df3a5077250ede727ad3b011e1d0d1ca4cf97f4bf3a5b60e161
b-slim/druid,,1.19,10,10,io.druid.benchmark.RegexMatchBenchmark.deserializeUUIDRegex,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,25,25,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numPatterns=io.druid.benchmark.RegexMatchBenchmark,numPatterns=100000,1,0,,false,a34c0f15dede4ca10b760eef0e642748bc29a85835c46bd577758f7953e1365c
b-slim/druid,,1.19,10,10,io.druid.benchmark.RegexMatchBenchmark.compileUUIDRegexAndMatch,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,25,25,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numPatterns=io.druid.benchmark.RegexMatchBenchmark,numPatterns=100000,1,0,,false,4664e78328d6b0e3645deb5d5026d4b576eaa4b4389322966022a4654a2110bb
b-slim/druid,,1.19,10,10,io.druid.benchmark.RegexMatchBenchmark.compileGranularityPathRegexAndMatch,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,25,25,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numPatterns=io.druid.benchmark.RegexMatchBenchmark,numPatterns=100000,1,0,,false,e16a9b8b044ad991d73a3ac1b82f6d9d4a01d7ecc7407a901a237acae98d6198
b-slim/druid,,1.19,10,10,io.druid.benchmark.RegexMatchBenchmark.precompileUUIDRegexAndMatch,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,25,25,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numPatterns=io.druid.benchmark.RegexMatchBenchmark,numPatterns=100000,1,0,,false,7d4fcbdc053e52794c55feb25258114c33661dde4da06136bb2222f4fdf0e1ab
b-slim/druid,,1.19,10,10,io.druid.benchmark.RegexMatchBenchmark.precompileGranularityPathRegexAndMatch,10,10,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,25,25,,,,,BOTH_UNSET,BOTH_UNSET,BOTH_UNSET,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numPatterns=io.druid.benchmark.RegexMatchBenchmark,numPatterns=100000,1,0,,false,1b4663e010d6c0fe04aaac92c07b7daafc68cf7566d33e5c03a70f955eea24c5
