neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ClocksBenchmark.baseline,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,ee53506eab5dfd662e8e558dcb791b54133ec3797df6bec98a3777b7497792ac
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ClocksBenchmark.systemCurrentTimeMillis,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,ff3e6529ec49b686e88dfb1f96b0aa84bdb2f130d18083ea801ee0cb8a420136
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ClocksBenchmark.systemClock,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,5db640df3db0742792ba5c1cd3ded7bddcd728bfc9d0b77dbcb668584b9daf87
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ClocksBenchmark.cachedClock,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,58c575749b4e6b9e57bc4b8325e9fc2efc6ba22a5dde892c46615141ab9179f8
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ClocksBenchmark.oldCachedClock,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,4fdc3347eface42b824c125bf20e0f3bf11267c622b1a5aded7ce951007b4c58
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ClocksBenchmark.coarseCachedClock,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,18573890643db9e16b13ba7de26962267dcb7cbf93f76a0527fa876412b60a20
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ClocksBenchmark.fixedClock,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,4d972a39b2f78194499a0b5900f20bd7a444c1b01d0bc480c3958b6bce2750a9
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ClocksBenchmark.fixedFinalClock,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,3d2a165a00caabe54ac9731b8f76e3c67e8eaf5d1d129f57c0b79757fd8f0b65
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.baseline,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,ee53506eab5dfd662e8e558dcb791b54133ec3797df6bec98a3777b7497792ac
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,ee45e1583e0f9402866f86a7ea61674dae7b1f1e4618f20459481456b5690fbd
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.threadLocalSimpleDateFmt,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,c603b79df996653288c6c9cb20f781e19355b7f8647bae556c1e4120b5c81234
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.cachedThrdLocalSimpleDateFmt,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,0d8599026bc80fba3e40dc7754fc45fca6a442b27281ae47ee929b476eb69aa4
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.cachedThrdLocalCustomFormat,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,c4345a6697e231db38e97c58057f5b6ed1b9a2162cdc4760f88b8fdb261d5a67
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.fastDateFormat,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,1857bde6b242f3948e21c3ddbcd646233f919f03a67c3ed1d2f076b04cae0e9c
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.fixedDateFormat,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,f116c720418392939c587e8be7ad3e6764094109811cf3498f33ce521ddcc5d0
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.atomicFastFormat,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,e6c0e450e437a5b3885f0bd7a18c2d977754451dda795ffe647773b881bba5c7
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.atomicFixedFormat,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,,0,false,false,false,false,false,,0,0,false,826bed7e204da970d0d83e934cfa476e1fd0bfc640344a7a3a77b80a5314e41e
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputH2Message,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,,0,0,false,f3e7dce6de3f85c1bd2be4c5a46598e0c82826c743950b2354b77752b8b9b618
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputH2Exception,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,,0,0,false,7185f55163e4b306a28aa0157daa84ad4efe37bf048aa8549f2ca42814489760
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeH2Message,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,,0,0,false,e36c92fb4584fd9518a98216ff1452028ac7cdccd181ab0ac26cc40467a7a924
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeH2Exception,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,,0,0,false,8d7440c171c0bc7e6c45db367f4b8c7bdc3146658c93a25930b53d7b1ba73eff
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputHSQLDBMessage,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,,0,0,false,1089d1fa03aff272f05c43d91c474c977146180a21e7633335e2d5f83d0428a0
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputHSQLDBException,,,,,,,,,,,,,,,,,,,true,,true,false,,false,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,,0,0,false,28580ecb8367ac83b80e5ed093fc6f195277a1af7b0c0e85010d2ff8b836c182
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeHSQLDBMessage,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,,0,0,false,e8d16b0e54430f3de1526902a89d821c012b9e6dbb543c2e81c95aa49805449f
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeHSQLDBException,,,,,,,,,,,,,,,,,,,false,,false,false,,false,true,,true,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,,0,0,false,19fbb34d11520a0085206f5ccd8598ca62a8a82502913960d473660e84e422a0
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.testBaseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,,0,0,false,d29e193eb93a026f548e0268a900a44f643d5970abf3704c5af832f4ff96f052
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createLogEventWithoutException,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,23a623da1f0fef84f7c994b8826bedb9953d98c1ba4904656a8d01c085d85b40
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createLogEventWithoutExceptionUsingBuilder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,806f40c61af34aef2e4feb39d56055fbefee3e7cdad3840454019d8ed404a6ab
neuro-sys/logging-log4j2,,1.1.1,1.7,1.7,org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createLogEventWithExceptionUsingBuilder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,116d2cff7df00fd019c18a8f113313124683d8f845e972195f4504cea1044b86
