"cinnober/msgcodec","","1.6.3","","1.8","com.cinnober.msgcodec.blink.BenchmarkOuch42EnterOrderStream.benchmarkDecode","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","java.lang.Object","false","8a92a09cc5133e8a57bb51e565095cdb04a4820a38dfbce782796b9ab22d61c0"
"cinnober/msgcodec","","1.6.3","","1.8","com.cinnober.msgcodec.blink.BenchmarkOuch42EnterOrderStream.benchmarkEncode","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","int","false","04f8b25a170024e54aeb55154539f3b3aca4cb0b222a57b8c2024dcd54510c63"
"cinnober/msgcodec","","1.6.3","","1.8","com.cinnober.msgcodec.blink.BenchmarkNativeOuch42EnterOrder.benchmarkEncode","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","bufType=com.cinnober.msgcodec.blink.BenchmarkNativeOuch42EnterOrder","bufType=ARRAY&bufType=BUFFER&bufType=DIRECT_BUFFER&bufType=REALLOCATING_ARRAY&bufType=REALLOCATING_BUFFER&bufType=REALLOCATING_DIRECT_BUFFER","1","0","int","false","11ece3c8bf302eb8e0d74419a44f1c93edd48e3586ea61695c6acece39c6f933"
"cinnober/msgcodec","","1.6.3","","1.8","com.cinnober.msgcodec.blink.BenchmarkIntegerCoding.writeVlcUInt32","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","bufType=com.cinnober.msgcodec.blink.BenchmarkIntegerCoding","bufType=BUFFER&bufType=DIRECT_BUFFER&bufType=ARRAY","1","0","int","false","b1749823b9985e7d79ea6e41069b82e41911c97412a06ef4e62c6229c271cf6d"
"cinnober/msgcodec","","1.6.3","","1.8","com.cinnober.msgcodec.blink.BenchmarkIntegerCoding.readVlcUInt32","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","bufType=com.cinnober.msgcodec.blink.BenchmarkIntegerCoding","bufType=BUFFER&bufType=DIRECT_BUFFER&bufType=ARRAY","1","0","int","false","6127a510c0584549b4615ccfe6061197d381d6ba680264be390a5562b651abd1"
"cinnober/msgcodec","","1.6.3","","1.8","com.cinnober.msgcodec.blink.BenchmarkIntegerCoding.writePutUInt32","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","bufType=com.cinnober.msgcodec.blink.BenchmarkIntegerCoding","bufType=BUFFER&bufType=DIRECT_BUFFER&bufType=ARRAY","1","0","int","false","8e383acd2bb931a652875a782fcd2228c07ec152ec6a82128ffc7e0c9a089308"
"cinnober/msgcodec","","1.6.3","","1.8","com.cinnober.msgcodec.blink.BenchmarkIntegerCoding.readGetUInt32","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","bufType=com.cinnober.msgcodec.blink.BenchmarkIntegerCoding","bufType=BUFFER&bufType=DIRECT_BUFFER&bufType=ARRAY","1","0","int","false","ba1519f46bd1634052890a7c72e71e22d12cf9400813e36eea87148e31b75576"
"cinnober/msgcodec","","1.6.3","","1.8","com.cinnober.msgcodec.blink.BenchmarkIntegerCoding.writeVlcUInt64","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","bufType=com.cinnober.msgcodec.blink.BenchmarkIntegerCoding","bufType=BUFFER&bufType=DIRECT_BUFFER&bufType=ARRAY","1","0","int","false","9e70ab10f77a3aa9f4cd76566c406a0bd74c85a3a3665d7caa546c8b27aec8f6"
"cinnober/msgcodec","","1.6.3","","1.8","com.cinnober.msgcodec.blink.BenchmarkIntegerCoding.readVlcUInt64","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","bufType=com.cinnober.msgcodec.blink.BenchmarkIntegerCoding","bufType=BUFFER&bufType=DIRECT_BUFFER&bufType=ARRAY","1","0","long","false","db52182ef651a1b32fa6d2bf4371cb8bcdce361da84201d2e0e138337b13f33f"
"cinnober/msgcodec","","1.6.3","","1.8","com.cinnober.msgcodec.blink.BenchmarkIntegerCoding.writePutUInt64","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","bufType=com.cinnober.msgcodec.blink.BenchmarkIntegerCoding","bufType=BUFFER&bufType=DIRECT_BUFFER&bufType=ARRAY","1","0","int","false","93f3e3002a7923426b9234a6462bde7ce14fc893e09340a3459d3e95f750ef36"
