"apache/incubator-gobblin","f96379e11219589bf87659228c48a5054f751032","1501538400","1.17.3","","","org.apache.gobblin.crypto.EncodingBenchmark","write1KRecordsNewBase64","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","","","","","","","","","","","","","1","org.apache.gobblin.crypto.EncodingBenchmark.EncodingBenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","byte[]","false","872fafee3bd292784f9f51a8bf0188f3eb32f0ee436262c61eb2d4cf484de268"
"apache/incubator-gobblin","f96379e11219589bf87659228c48a5054f751032","1501538400","1.17.3","","","org.apache.gobblin.crypto.EncodingBenchmark","write1KRecordsBase64Only","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","","","","","","","","","","","","","1","org.apache.gobblin.crypto.EncodingBenchmark.EncodingBenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","byte[]","false","01bfd75c3d5f981f6091680168f153b369c6f5fd803e31c89abf12b148708d17"
"apache/incubator-gobblin","f96379e11219589bf87659228c48a5054f751032","1501538400","1.17.3","","","org.apache.gobblin.crypto.EncodingBenchmark","write1KRecordsDirectCipherStream","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","","","","","","","","","","","","","1","org.apache.gobblin.crypto.EncodingBenchmark.EncodingBenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","byte[]","false","433b7966447b85d341ab2b2fb90bb8624241ca97b557920bc93f0d4f86134e75"
"apache/incubator-gobblin","f96379e11219589bf87659228c48a5054f751032","1501538400","1.17.3","","","org.apache.gobblin.writer.FineGrainedWatermarkTrackerBenchmark","trackImmediateAcks","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","true","true","","false","false","","false","false","","false","false","","1","org.openjdk.jmh.infra.Control&org.apache.gobblin.writer.FineGrainedWatermarkTrackerBenchmark.TrackerState","2","0","0","false","true","false","false","false","","","0","0","0","","true","c83802d79b0d9a824ca24f9a6d3854683039d61506ba88a4fdb429715608b99f"
"apache/incubator-gobblin","f96379e11219589bf87659228c48a5054f751032","1501538400","1.17.3","","","org.apache.gobblin.writer.FineGrainedWatermarkTrackerBenchmark","trackWithDelayedAcks","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","true","true","","false","false","","false","false","","false","false","","1","org.openjdk.jmh.infra.Control&org.apache.gobblin.writer.FineGrainedWatermarkTrackerBenchmark.TrackerState","2","0","0","false","true","false","false","false","","","0","0","0","","true","cbc3232b024b24cb0241ab5262e1a22e6c1563ea12025a3b8356d1df054c9411"
"apache/incubator-gobblin","f96379e11219589bf87659228c48a5054f751032","1501538400","1.17.3","","","org.apache.gobblin.writer.FineGrainedWatermarkTrackerBenchmark","scheduledDelayedAcks","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","true","true","","false","false","","false","false","","false","false","","1","org.openjdk.jmh.infra.Control&org.apache.gobblin.writer.FineGrainedWatermarkTrackerBenchmark.TrackerState","2","0","0","false","true","false","false","false","","","0","0","0","","true","84ff7e93bf83c607ac1cf2cd99a72d3f93707993e5e1f923a56e124386c86cbc"
"apache/incubator-gobblin","f96379e11219589bf87659228c48a5054f751032","1501538400","1.17.3","","","org.apache.gobblin.writer.FineGrainedWatermarkTrackerBenchmark","scheduledNoRandomDelayedAcks","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","true","true","","false","false","","false","false","","false","false","","1","org.openjdk.jmh.infra.Control&org.apache.gobblin.writer.FineGrainedWatermarkTrackerBenchmark.TrackerState","2","0","0","false","true","false","false","false","","","0","0","0","","true","755d2442a3de9d19cc0b00fbafe35e320f8adb2e497c30515638ac34c4a67db2"
