"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.BigMapBenchmark","readHashMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","20052c83e387518cc96a23d49e8b665bc664f3687341232636791446d5ce7663","1"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.BigMapBenchmark","readShapeMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","d63a1c2757895caa3094da105d0479c3d479b78323b66a98988e75f6407c5df4","1"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.BigMapBenchmark","readShapeMapAccessor","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","5dabc70f0d31a8fbb5ed9e453fb9c48099cdd37497ff615151435a54f124c2c5","1"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.BigMapBenchmark","readShapeMapAccessorFallback","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","8ca495470ac8eb64f9a27e0ae9f67319f869c541ac082237f288de1e3d3124e7","1"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.BigMapBenchmark","putHashMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","afbe73115ed5e9ce14e915ce7224d620ddccd9adb798ca11186d4f5aa3f7aac3","1"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.BigMapBenchmark","putShapeMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","7f28c2e6a69470b3b31a5634f73d6621115d940e1b2ca179d5e8e784388553f6","1"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.BigMapBenchmark","putShapeMapAccessor","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","6da31e58a7a60e64567d48575a588fab5073094d56bb800c24fa31265d8eb765","1"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.BigMapBenchmark","putShapeMapAccessorSetOnly","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","12768bf65cb02df7bc4672fe28357327796629050b10d59b2581134ac522fc60","2"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.MediumMapBenchmark","readHashMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","914c4df88a090674c22495620a42f5175d0621e7f7f98614819435459625c543","1"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.MediumMapBenchmark","readShapeMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","96818db716ddd203561a2653bd50abc4f7ac6499c0bfc768b86c5ac695e215f5","1"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.MediumMapBenchmark","readShapeMapAccessor","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","bf3ab85526018289a6a994c328db4e434273bb191f30a08428feb97ef2ac820a","1"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.MediumMapBenchmark","readShapeMapAccessorFallback","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","8ca495470ac8eb64f9a27e0ae9f67319f869c541ac082237f288de1e3d3124e7","1"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.MediumMapBenchmark","putHashMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","6b9fc2f52d215e7e8481c007fbc5cd459c83c9c249b4eb48faa01348df6d1c07","1"
"twineworks/collections","3dc2cb61f69e8e7c32ec3261f655a23252fdc318","1446332400","1.11.1","1.7","1.7","com.twineworks.collections.shapemap.MediumMapBenchmark","putShapeMap","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","b44c9b385003b22775b9c595439f79b7aae0bb0f96bc6625d3c99005a1f42a6f","1"
