"piotr-j/artemis-odb-contrib","a99561d782651f8a37624b563349f622e5dd5552","1443098766","0.9.5","1.7","1.7","net.mostlyoriginal.api.event.dispatcher.ClassBasedDispatcherBenchmark","eventWithNoHierarchyAndOneHandler","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","f02f38530166d05f3ad0684a25593e5b2fa4a437e98469fec6ce4e8846e930a3"
"piotr-j/artemis-odb-contrib","a99561d782651f8a37624b563349f622e5dd5552","1443098766","0.9.5","1.7","1.7","net.mostlyoriginal.api.event.dispatcher.ClassBasedDispatcherBenchmark","eventWithHierarchyAndOneHandler","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","6bda246fc93c78b4434821894ae23e8c95cb9b043fde7f30965654d8f789890e"
"piotr-j/artemis-odb-contrib","a99561d782651f8a37624b563349f622e5dd5552","1443098766","0.9.5","1.7","1.7","net.mostlyoriginal.api.event.dispatcher.ClassBasedDispatcherBenchmark","eventWithManySubclassListeners","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","1497e59eadae828a9f4fd96e46761b0d37a06ea2a5fd7852d58e18ccf9749bb6"
"piotr-j/artemis-odb-contrib","a99561d782651f8a37624b563349f622e5dd5552","1443098766","0.9.5","1.7","1.7","net.mostlyoriginal.api.event.dispatcher.ClassBasedDispatcherBenchmark","eventWithMixedCalls","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","3a5a0dd63333085985d0c815a4c4431b3d93cb32d5ccdee59331b9bf92093780"
"piotr-j/artemis-odb-contrib","a99561d782651f8a37624b563349f622e5dd5552","1443098766","0.9.5","1.7","1.7","net.mostlyoriginal.api.event.dispatcher.ClassBasedDispatcherBenchmark","eventWithFiftyListeners","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","d9a6a5a1b8bc2a1d2adf5b043ae4e55353ca6d592d4205d7df17b7e38b8fa58d"
"piotr-j/artemis-odb-contrib","a99561d782651f8a37624b563349f622e5dd5552","1443098766","0.9.5","1.7","1.7","net.mostlyoriginal.api.event.dispatcher.DispatcherBenchmark","eventWithNoHierarchyAndOneHandler","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","1c2993b8c567b8bf205d0b1ccd974dbcf748590a08c61a77114614a277d9ccfc"
"piotr-j/artemis-odb-contrib","a99561d782651f8a37624b563349f622e5dd5552","1443098766","0.9.5","1.7","1.7","net.mostlyoriginal.api.event.dispatcher.DispatcherBenchmark","eventWithHierarchyAndOneHandler","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","4af84ba0c1a379c667666878a0a8545ee046c9f096acb2adc89caedb93bf538a"
"piotr-j/artemis-odb-contrib","a99561d782651f8a37624b563349f622e5dd5552","1443098766","0.9.5","1.7","1.7","net.mostlyoriginal.api.event.dispatcher.DispatcherBenchmark","eventWithManySubclassListeners","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","de4b98ab82673027d9f83b393281d1cdebe184fe8562729caf92a7d36174720a"
"piotr-j/artemis-odb-contrib","a99561d782651f8a37624b563349f622e5dd5552","1443098766","0.9.5","1.7","1.7","net.mostlyoriginal.api.event.dispatcher.DispatcherBenchmark","eventWithMixedCalls","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","4e6142b005e4f05e1a9a42cb23a1c060ac34b6ee623c5245a208e29dac7fbbb1"
"piotr-j/artemis-odb-contrib","a99561d782651f8a37624b563349f622e5dd5552","1443098766","0.9.5","1.7","1.7","net.mostlyoriginal.api.event.dispatcher.DispatcherBenchmark","eventWithFiftyListeners","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","22e95e4bc3b520212af22c85fea671dc7a94859a7505840597ad4b94a36af86d"
