"tommyettinger/sarong","6ac3de252d3c3ae6d22951b5f400f717c6eb42cd","1517439600","1.19","1.8","","sarong.RNGBenchmark","measureXoRo","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","long","false","1b5cd3c6cfbc6559910caded7f1befe34d4f160421dfa71fc63646c020209860"
"tommyettinger/sarong","6ac3de252d3c3ae6d22951b5f400f717c6eb42cd","1517439600","1.19","1.8","","sarong.RNGBenchmark","measureXoRoInt","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","long","false","3a4148da4227120d347ea378ca64ae420c8d0f89f0375e53678013f98131af76"
"tommyettinger/sarong","6ac3de252d3c3ae6d22951b5f400f717c6eb42cd","1517439600","1.19","1.8","","sarong.RNGBenchmark","measureXoRoR","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","long","false","dbdc9720691ec16997f5078f581c07089c3087b085db205ae27e60ba5c7bd965"
"tommyettinger/sarong","6ac3de252d3c3ae6d22951b5f400f717c6eb42cd","1517439600","1.19","1.8","","sarong.RNGBenchmark","measureXoRoIntR","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","long","false","c2e79392648d8ca4946ef097015a469242aa1b3b92d04686b667d8ce84ebe722"
"tommyettinger/sarong","6ac3de252d3c3ae6d22951b5f400f717c6eb42cd","1517439600","1.19","1.8","","sarong.RNGBenchmark","measureLongPeriod","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","long","false","fbe8ba61c4078f17345386f50558bfb1125c8e5e38b2538db2e1d286fdee7789"
"tommyettinger/sarong","6ac3de252d3c3ae6d22951b5f400f717c6eb42cd","1517439600","1.19","1.8","","sarong.RNGBenchmark","measureLongPeriodInt","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","long","false","8a1d0b7831688d82f9a35adbe6c71b06fd3c7de4fa0be4f7f8da170724b9fdf0"
"tommyettinger/sarong","6ac3de252d3c3ae6d22951b5f400f717c6eb42cd","1517439600","1.19","1.8","","sarong.RNGBenchmark","measureLongPeriodR","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","long","false","3ebdf58572150d6e96a79179b23b483a5072c400161dab9c25d5f18e3e282f74"
"tommyettinger/sarong","6ac3de252d3c3ae6d22951b5f400f717c6eb42cd","1517439600","1.19","1.8","","sarong.RNGBenchmark","measureLongPeriodIntR","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","long","false","f7220c969c95551e02094554765b1e83e921edaacf20209ba0989dbbbcd8c611"
"tommyettinger/sarong","6ac3de252d3c3ae6d22951b5f400f717c6eb42cd","1517439600","1.19","1.8","","sarong.RNGBenchmark","measureLight","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","long","false","61b9bbb7cbff028714128a3391a45d7f11cd0a2d69f1df07ce18a3ba72b5cacb"
"tommyettinger/sarong","6ac3de252d3c3ae6d22951b5f400f717c6eb42cd","1517439600","1.19","1.8","","sarong.RNGBenchmark","measureLightInt","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","long","false","b7ec9290636c3afd67dc2efd62c2a6a458d3bc0da97bf0d2d069303e5dd5f49a"
"tommyettinger/sarong","6ac3de252d3c3ae6d22951b5f400f717c6eb42cd","1517439600","1.19","1.8","","sarong.RNGBenchmark","measureLightR","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","long","false","1413e3a979d865e90f6229f367ba5fadede4546c776b0a1b5b5169ed1522b362"
"tommyettinger/sarong","6ac3de252d3c3ae6d22951b5f400f717c6eb42cd","1517439600","1.19","1.8","","sarong.RNGBenchmark","measureLightIntR","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","long","false","cc4fe3b775b4e5a514ab069945528e833d12713072538d121578b05de977b8dd"
"tommyettinger/sarong","6ac3de252d3c3ae6d22951b5f400f717c6eb42cd","1517439600","1.19","1.8","","sarong.RNGBenchmark","measureFlap","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","long","false","8d293d1381e5496f1ce2b2d91d9ce9ea1fee41aa1e40162cb9a69513e06453fa"
"tommyettinger/sarong","6ac3de252d3c3ae6d22951b5f400f717c6eb42cd","1517439600","1.19","1.8","","sarong.RNGBenchmark","measureFlapInt","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","long","false","e16ee63f0b7d665e2040aa47cceb55ef5e48eeaf6827f76dac8ce560ac77a775"
